,dt_iso,temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,clouds_all,weather_description
4760,2022-07-18 08:00:00,19.6,19.91,19.59,22.57,1016,88,1.73,45,scattered clouds
4761,2022-07-18 09:00:00,21.24,21.46,20.72,24.23,1016,78,2.67,65,broken clouds
4762,2022-07-18 10:00:00,21.9,21.97,21.72,26.45,1017,70,4.14,41,scattered clouds
4763,2022-07-18 11:00:00,24.98,25.26,21.72,27.57,1017,66,4.08,4,sky is clear
4764,2022-07-18 12:00:00,26.66,26.66,23.72,28.68,1016,56,4.29,2,sky is clear
4765,2022-07-18 13:00:00,27.18,28.01,23.72,29.23,1016,56,4.93,2,sky is clear
4766,2022-07-18 14:00:00,26.61,26.61,22.72,29.79,1016,56,5.06,4,sky is clear
4767,2022-07-18 15:00:00,25.5,25.67,21.72,29.23,1016,60,5.28,2,sky is clear
4768,2022-07-18 16:00:00,25.5,25.57,21.72,27.57,1016,56,5.47,2,sky is clear
4769,2022-07-18 17:00:00,24.46,24.53,21.72,26.45,1016,60,5.3,1,sky is clear
4770,2022-07-18 18:00:00,23.42,23.49,21.12,24.79,1016,64,4.83,1,sky is clear
4771,2022-07-18 19:00:00,22.31,22.45,20.57,23.68,1017,71,4.56,30,scattered clouds
4772,2022-07-18 20:00:00,21.18,21.31,19.72,22.01,1017,75,3.81,48,light rain
4773,2022-07-18 21:00:00,20.15,20.34,19.45,21.21,1018,81,3.37,38,light rain
4774,2022-07-18 22:00:00,19.58,19.71,18.72,20.66,1017,81,3.41,31,light rain
4775,2022-07-18 23:00:00,19.58,19.76,18.72,20.66,1018,83,2.92,53,broken clouds
4776,2022-07-19 00:00:00,19.02,19.14,18.72,19.23,1017,83,2.52,44,light rain
4777,2022-07-19 01:00:00,19.04,19.19,18.34,19.54,1017,84,2.9,38,light rain
4778,2022-07-19 02:00:00,18.52,18.78,18.34,19.54,1017,90,2.88,62,light rain
4779,2022-07-19 03:00:00,18.47,18.72,17.72,19.54,1017,90,2.66,35,light rain
4780,2022-07-19 04:00:00,18.5,18.76,17.79,19.23,1018,90,2.73,45,light rain
4781,2022-07-19 05:00:00,18.46,18.71,17.72,19.23,1018,90,2.65,58,broken clouds
4782,2022-07-19 06:00:00,18.46,18.71,17.72,18.99,1019,90,2.55,73,broken clouds
4783,2022-07-19 07:00:00,18.5,18.73,18.12,18.99,1019,89,2.94,39,light rain
4784,2022-07-19 08:00:00,19.09,19.4,18.72,21.23,1020,90,3.19,78,light rain
4785,2022-07-19 09:00:00,20.69,20.9,18.9,22.34,1020,80,3.25,84,light rain
4786,2022-07-19 10:00:00,21.32,21.57,19.45,24.01,1021,79,2.89,95,light rain
4787,2022-07-19 11:00:00,22.87,23.01,21.68,22.93,1020,69,3.44,90,light rain
4788,2022-07-19 12:00:00,22.8,22.91,19.72,26.79,1021,68,3.9,80,broken clouds
4789,2022-07-19 13:00:00,23.94,24.09,21.72,26.79,1021,65,3.65,82,broken clouds
4790,2022-07-19 14:00:00,24.77,24.9,21.72,29.56,1021,61,3.42,68,broken clouds
4791,2022-07-19 15:00:00,24.02,24.17,22.72,25.66,1021,65,3.44,98,overcast clouds
4792,2022-07-19 16:00:00,23.43,23.53,21.72,24.79,1020,65,3.13,72,broken clouds
4793,2022-07-19 17:00:00,23.78,23.86,23.34,24.54,1020,63,3.13,45,scattered clouds
4794,2022-07-19 18:00:00,23.86,23.92,20.72,24.04,1020,62,3.91,49,scattered clouds
4795,2022-07-19 19:00:00,22.52,22.58,19.72,24.56,1020,67,4.01,38,scattered clouds
4796,2022-07-19 20:00:00,20.86,20.93,18.72,21.26,1021,74,3.1,14,few clouds
4797,2022-07-19 21:00:00,18.42,18.54,17.72,19.54,1021,85,2.39,3,sky is clear
4798,2022-07-19 22:00:00,18.07,18.2,17.72,19.01,1022,87,2.32,0,sky is clear
4799,2022-07-19 23:00:00,17.37,17.46,16.72,18.43,1021,88,2.54,0,sky is clear
4800,2022-07-20 00:00:00,17.82,17.88,15.72,18.12,1021,85,2.32,0,sky is clear
4801,2022-07-20 01:00:00,17.36,17.42,16.68,18.12,1021,87,2.61,1,sky is clear
4802,2022-07-20 02:00:00,16.76,16.79,15.72,18.12,1021,88,2.8,1,sky is clear
4803,2022-07-20 03:00:00,16.71,16.76,14.72,18.12,1020,89,2.87,1,sky is clear
4804,2022-07-20 04:00:00,16.65,16.67,13.72,18.12,1020,88,2.69,21,few clouds
4805,2022-07-20 05:00:00,16.13,16.12,13.72,18.12,1020,89,2.38,12,few clouds
4806,2022-07-20 06:00:00,15.6,15.57,13.72,15.7,1020,90,2.4,4,sky is clear
4807,2022-07-20 07:00:00,18.13,18.22,16.72,18.48,1020,85,2.54,0,sky is clear
4808,2022-07-20 08:00:00,19.82,19.95,18.72,20.34,1020,80,2.06,0,sky is clear
4809,2022-07-20 09:00:00,22.85,22.97,20.72,23.54,1020,68,1.57,0,sky is clear
4810,2022-07-20 10:00:00,25.13,25.27,21.72,26.07,1020,60,0.86,0,sky is clear
4811,2022-07-20 11:00:00,26.62,26.62,22.72,27.6,1020,55,0.26,0,sky is clear
4812,2022-07-20 12:00:00,23.27,23.01,22.72,29.79,1020,52,0.95,0,sky is clear
4813,2022-07-20 13:00:00,24.22,24.03,23.72,32.01,1019,51,1.53,0,sky is clear
4814,2022-07-20 14:00:00,25.97,25.97,23.72,33.12,1018,50,2.01,0,sky is clear
4815,2022-07-20 15:00:00,32.39,31.39,24.72,33.68,1018,31,2.41,0,sky is clear
4816,2022-07-20 16:00:00,32.79,32.69,22.72,34.23,1017,36,2.76,0,sky is clear
4817,2022-07-20 17:00:00,31.82,33.16,23.72,33.68,1017,46,3.09,0,sky is clear
4818,2022-07-20 18:00:00,30.74,32.19,22.72,32.57,1017,50,3.03,0,sky is clear
4819,2022-07-20 19:00:00,29.2,30.75,21.72,30.9,1017,56,2.43,0,sky is clear
4820,2022-07-20 20:00:00,25.61,26.11,20.72,26.48,1017,72,2.08,0,sky is clear
4821,2022-07-20 21:00:00,18.27,18.11,17.72,26.45,1017,75,1.75,0,sky is clear
4822,2022-07-20 22:00:00,20.04,20.03,17.72,24.79,1018,74,1.06,0,sky is clear
4823,2022-07-20 23:00:00,18.8,18.72,16.72,23.12,1018,76,0.3,0,sky is clear
4824,2022-07-21 00:00:00,19.13,19.11,17.72,22.01,1017,77,0.33,0,sky is clear
4825,2022-07-21 01:00:00,18.25,18.27,16.72,20.66,1017,82,0.68,0,sky is clear
4826,2022-07-21 02:00:00,17.81,17.84,16.72,19.79,1017,84,0.81,0,sky is clear
4827,2022-07-21 03:00:00,18.18,18.3,17.72,18.99,1017,86,1.11,0,sky is clear
4828,2022-07-21 04:00:00,17.94,18.09,17.23,18.43,1017,88,1.26,0,sky is clear
4829,2022-07-21 05:00:00,17.87,18.01,16.12,18.43,1016,88,0.98,0,sky is clear
4830,2022-07-21 06:00:00,20.59,20.82,16.12,20.7,1016,81,0.69,44,scattered clouds
4831,2022-07-21 07:00:00,21.8,22.12,17.72,21.82,1017,80,0.73,0,sky is clear
4832,2022-07-21 08:00:00,24.41,24.79,17.72,24.59,1017,72,0.84,0,sky is clear
4833,2022-07-21 09:00:00,25.21,25.59,19.72,26.14,1017,69,1.29,0,sky is clear
4834,2022-07-21 10:00:00,27.18,28.72,25.01,28.22,1017,65,1.11,3,sky is clear
4835,2022-07-21 11:00:00,28.3,30.15,21.72,33.68,1017,62,1.46,3,sky is clear
4836,2022-07-21 12:00:00,22.14,21.98,21.72,33.68,1017,60,2.11,5,sky is clear
4837,2022-07-21 13:00:00,22.97,22.84,22.72,34.23,1017,58,2.96,4,sky is clear
4838,2022-07-21 14:00:00,23.41,23.4,19.72,34.79,1017,61,3.12,1,sky is clear
4839,2022-07-21 15:00:00,30.19,31.85,21.72,36.23,1017,53,2.81,0,sky is clear
4840,2022-07-21 16:00:00,30.14,31.59,21.72,34.23,1017,52,2.92,0,sky is clear
4841,2022-07-21 17:00:00,29.57,31.35,20.72,32.57,1016,56,2.97,0,sky is clear
4842,2022-07-21 18:00:00,27.51,28.66,20.72,32.57,1016,59,2.56,0,sky is clear
4843,2022-07-21 19:00:00,25.92,26.21,19.72,29.23,1016,63,2.51,1,sky is clear
4844,2022-07-21 20:00:00,22.97,23.49,18.34,23.71,1016,83,1.93,3,sky is clear
4845,2022-07-21 21:00:00,21.71,22.05,17.72,21.82,1017,81,1.73,25,scattered clouds
4846,2022-07-21 22:00:00,21.04,21.39,17.72,23.68,1018,84,1.5,49,scattered clouds
4847,2022-07-21 23:00:00,20.02,20.32,17.23,23.12,1018,86,1.11,39,scattered clouds
4848,2022-07-22 00:00:00,19.49,19.82,17.23,22.57,1018,89,0.45,8,sky is clear
4849,2022-07-22 01:00:00,18.97,19.27,17.23,21.45,1017,90,0.77,27,scattered clouds
4850,2022-07-22 02:00:00,18.43,18.7,16.68,20.34,1017,91,0.74,66,broken clouds
4851,2022-07-22 03:00:00,17.91,18.16,16.68,19.79,1017,92,0.72,73,broken clouds
4852,2022-07-22 04:00:00,17.38,17.6,16.68,17.72,1017,93,0.53,81,broken clouds
4853,2022-07-22 05:00:00,17.38,17.63,16.68,17.88,1017,94,0.59,100,overcast clouds
4854,2022-07-22 06:00:00,17.35,17.6,16.68,17.37,1017,94,1.06,96,overcast clouds
4855,2022-07-22 07:00:00,17.36,17.61,16.68,17.88,1018,94,1.25,83,broken clouds
4856,2022-07-22 08:00:00,18.0,18.05,17.72,21.45,1017,84,1.5,56,broken clouds
4857,2022-07-22 09:00:00,23.05,23.5,22.04,23.95,1018,80,1.86,20,few clouds
4858,2022-07-22 10:00:00,24.69,25.17,18.72,25.54,1018,75,0.38,82,broken clouds
4859,2022-07-22 11:00:00,26.31,26.31,25.25,27.57,1018,68,0.69,29,scattered clouds
4860,2022-07-22 12:00:00,23.45,23.5,21.72,28.68,1018,63,1.62,6,sky is clear
4861,2022-07-22 13:00:00,23.88,23.86,21.72,30.34,1018,59,2.44,0,sky is clear
4862,2022-07-22 14:00:00,24.91,24.89,23.72,30.9,1017,55,3.08,4,sky is clear
4863,2022-07-22 15:00:00,25.06,24.98,23.72,32.01,1017,52,3.45,27,scattered clouds
4864,2022-07-22 16:00:00,25.06,24.93,23.72,31.45,1016,50,3.64,34,scattered clouds
4865,2022-07-22 17:00:00,30.27,32.16,23.72,30.9,1016,54,3.99,9,sky is clear
4866,2022-07-22 18:00:00,30.05,31.79,27.32,30.15,1016,54,3.92,1,sky is clear
4867,2022-07-22 19:00:00,28.68,30.37,21.72,29.04,1016,59,3.43,0,sky is clear
4868,2022-07-22 20:00:00,20.11,19.8,19.72,24.79,1016,62,3.26,0,sky is clear
4869,2022-07-22 21:00:00,20.62,20.43,18.72,23.43,1017,65,2.84,0,sky is clear
4870,2022-07-22 22:00:00,20.38,20.12,18.72,22.88,1017,63,2.15,0,sky is clear
4871,2022-07-22 23:00:00,19.37,19.09,17.72,21.77,1017,66,1.91,0,sky is clear
4872,2022-07-23 00:00:00,19.33,19.22,17.72,21.77,1017,73,1.86,0,sky is clear
4873,2022-07-23 01:00:00,18.52,18.46,16.72,21.21,1017,78,1.83,0,sky is clear
4874,2022-07-23 02:00:00,21.54,21.84,16.72,21.82,1017,80,1.71,3,sky is clear
4875,2022-07-23 03:00:00,20.99,21.21,16.45,21.26,1017,79,1.65,7,sky is clear
4876,2022-07-23 04:00:00,20.46,20.7,15.9,20.7,1017,82,1.52,0,sky is clear
4877,2022-07-23 05:00:00,19.85,19.93,14.72,20.15,1017,78,1.45,0,sky is clear
4878,2022-07-23 06:00:00,19.99,20.19,14.72,20.15,1017,82,1.26,0,sky is clear
4879,2022-07-23 07:00:00,22.25,22.49,17.72,22.37,1017,75,1.33,0,sky is clear
4880,2022-07-23 08:00:00,25.03,25.23,20.72,25.15,1017,63,0.77,0,sky is clear
4881,2022-07-23 09:00:00,26.14,26.14,21.72,26.26,1017,63,0.31,0,sky is clear
4882,2022-07-23 10:00:00,27.18,28.16,21.72,28.1,1018,58,0.57,0,sky is clear
4883,2022-07-23 11:00:00,28.41,29.58,21.72,29.44,1017,56,0.33,0,sky is clear
4884,2022-07-23 12:00:00,29.45,30.69,21.72,33.68,1017,53,1.16,0,sky is clear
4885,2022-07-23 13:00:00,31.91,31.81,22.72,34.23,1017,38,2.0,0,sky is clear
4886,2022-07-23 14:00:00,32.93,33.46,24.72,35.34,1016,39,2.77,0,sky is clear
4887,2022-07-23 15:00:00,31.82,32.75,22.72,35.9,1016,44,3.36,0,sky is clear
4888,2022-07-23 16:00:00,31.75,32.27,21.72,35.9,1016,42,3.39,0,sky is clear
4889,2022-07-23 17:00:00,31.23,31.37,21.72,34.79,1016,41,3.16,0,sky is clear
4890,2022-07-23 18:00:00,30.68,30.12,19.72,34.23,1016,37,2.9,0,sky is clear
4891,2022-07-23 19:00:00,28.94,28.82,18.72,32.57,1016,43,2.45,0,sky is clear
4892,2022-07-23 20:00:00,19.35,19.25,17.72,22.88,1016,73,1.69,0,sky is clear
4893,2022-07-23 21:00:00,18.14,18.05,16.72,21.21,1016,78,1.01,0,sky is clear
4894,2022-07-23 22:00:00,18.01,17.77,16.72,25.9,1017,73,0.75,0,sky is clear
4895,2022-07-23 23:00:00,22.0,22.06,16.72,24.23,1017,69,2.0,0,sky is clear
4896,2022-07-24 00:00:00,17.53,17.53,16.68,23.12,1018,84,1.95,0,sky is clear
4897,2022-07-24 01:00:00,20.49,20.58,16.68,22.01,1018,76,1.47,0,sky is clear
4898,2022-07-24 02:00:00,19.45,19.59,16.68,20.9,1018,82,1.44,1,sky is clear
4899,2022-07-24 03:00:00,18.43,18.47,16.12,20.34,1017,82,1.08,8,sky is clear
4900,2022-07-24 04:00:00,18.41,18.47,16.12,19.79,1017,83,0.64,21,few clouds
4901,2022-07-24 05:00:00,17.39,17.48,16.12,18.68,1017,88,0.68,27,scattered clouds
4902,2022-07-24 06:00:00,17.4,17.57,16.68,19.23,1018,91,1.81,43,scattered clouds
4903,2022-07-24 07:00:00,16.84,16.98,16.72,18.43,1019,92,2.0,85,overcast clouds
4904,2022-07-24 08:00:00,17.26,17.34,16.72,18.43,1019,88,1.54,100,overcast clouds
4905,2022-07-24 09:00:00,21.49,21.86,16.72,22.13,1019,83,1.55,95,overcast clouds
4906,2022-07-24 10:00:00,22.62,23.0,17.72,23.52,1020,79,1.54,100,overcast clouds
4907,2022-07-24 11:00:00,23.94,24.35,18.72,24.83,1020,75,1.74,99,overcast clouds
4908,2022-07-24 12:00:00,21.98,22.04,20.72,29.79,1020,69,1.94,91,overcast clouds
4909,2022-07-24 13:00:00,22.41,22.46,20.72,31.45,1019,67,2.22,17,few clouds
4910,2022-07-24 14:00:00,23.09,23.15,21.72,32.01,1019,65,2.74,1,sky is clear
4911,2022-07-24 15:00:00,27.5,28.39,20.72,31.45,1019,56,3.25,3,sky is clear
4912,2022-07-24 16:00:00,28.0,28.82,20.72,31.45,1019,54,3.49,2,sky is clear
4913,2022-07-24 17:00:00,27.42,28.29,19.72,30.9,1019,56,3.29,3,sky is clear
4914,2022-07-24 18:00:00,25.32,25.5,19.72,29.79,1019,61,3.33,3,sky is clear
4915,2022-07-24 19:00:00,23.22,23.32,18.72,27.57,1019,66,3.57,22,few clouds
4916,2022-07-24 20:00:00,20.62,20.67,17.72,20.7,1020,74,3.12,26,scattered clouds
4917,2022-07-24 21:00:00,18.94,19.06,16.72,22.01,1021,83,2.52,9,sky is clear
4918,2022-07-24 22:00:00,17.85,17.96,15.72,20.34,1021,87,1.67,3,sky is clear
4919,2022-07-24 23:00:00,17.32,17.41,15.72,19.23,1021,88,1.16,3,sky is clear
4920,2022-07-25 00:00:00,17.3,17.38,15.72,18.12,1021,88,0.95,2,sky is clear
4921,2022-07-25 01:00:00,16.75,16.83,14.72,17.88,1021,90,1.53,3,sky is clear
4922,2022-07-25 02:00:00,16.71,16.81,14.72,16.82,1020,91,1.99,5,sky is clear
4923,2022-07-25 03:00:00,16.13,16.2,13.72,16.26,1020,92,2.06,16,few clouds
4924,2022-07-25 04:00:00,15.69,15.72,15.01,15.7,1020,92,1.69,2,sky is clear
4925,2022-07-25 05:00:00,16.23,16.31,14.45,16.26,1020,92,1.63,2,sky is clear
4926,2022-07-25 06:00:00,16.07,16.13,12.72,16.26,1021,92,1.98,2,sky is clear
4927,2022-07-25 07:00:00,18.45,18.62,16.72,20.66,1021,87,2.01,5,sky is clear
4928,2022-07-25 08:00:00,20.55,20.72,17.72,21.45,1021,79,2.18,1,sky is clear
4929,2022-07-25 09:00:00,20.76,20.64,20.72,24.79,1021,67,2.55,1,sky is clear
4930,2022-07-25 10:00:00,24.45,24.7,21.72,27.01,1021,67,1.32,2,sky is clear
4931,2022-07-25 11:00:00,23.15,22.93,22.72,29.23,1021,54,2.05,0,sky is clear
4932,2022-07-25 12:00:00,28.25,29.14,23.72,30.34,1021,54,2.85,1,sky is clear
4933,2022-07-25 13:00:00,29.26,30.14,22.72,29.79,1021,51,3.7,1,sky is clear
4934,2022-07-25 14:00:00,30.31,31.52,22.72,31.45,1020,50,4.13,0,sky is clear
4935,2022-07-25 15:00:00,30.76,31.69,22.72,31.26,1020,47,4.53,0,sky is clear
4936,2022-07-25 16:00:00,30.68,31.74,21.72,31.26,1020,48,5.14,0,sky is clear
4937,2022-07-25 17:00:00,30.13,31.93,21.72,30.7,1020,54,5.15,0,sky is clear
4938,2022-07-25 18:00:00,29.07,30.27,21.72,29.59,1020,54,4.56,1,sky is clear
4939,2022-07-25 19:00:00,26.95,27.88,20.72,27.57,1020,58,3.45,0,sky is clear
4940,2022-07-25 20:00:00,20.54,20.58,19.72,22.32,1020,74,2.63,0,sky is clear
4941,2022-07-25 21:00:00,20.37,20.5,19.72,21.77,1020,78,2.16,0,sky is clear
4942,2022-07-25 22:00:00,21.07,21.16,18.72,22.87,1020,74,1.76,0,sky is clear
4943,2022-07-25 23:00:00,18.83,18.73,17.72,21.21,1021,75,2.13,0,sky is clear
4944,2022-07-26 00:00:00,18.9,18.8,17.72,20.9,1021,75,2.13,0,sky is clear
4945,2022-07-26 01:00:00,18.32,18.22,16.72,20.66,1020,77,1.99,0,sky is clear
4946,2022-07-26 02:00:00,17.51,17.51,15.72,20.1,1020,84,1.93,0,sky is clear
4947,2022-07-26 03:00:00,17.27,17.3,15.72,19.54,1019,86,1.91,0,sky is clear
4948,2022-07-26 04:00:00,17.24,17.32,15.72,19.54,1019,88,1.76,0,sky is clear
4949,2022-07-26 05:00:00,17.24,17.32,15.72,19.54,1019,88,1.85,0,sky is clear
4950,2022-07-26 06:00:00,19.39,19.5,15.72,19.59,1019,81,1.54,0,sky is clear
4951,2022-07-26 07:00:00,21.72,21.96,19.72,21.82,1019,77,1.44,1,sky is clear
4952,2022-07-26 08:00:00,24.49,24.69,22.01,24.59,1019,65,1.67,0,sky is clear
4953,2022-07-26 09:00:00,25.04,25.17,22.72,26.12,1019,60,2.38,0,sky is clear
4954,2022-07-26 10:00:00,26.19,26.19,24.72,27.23,1020,54,2.01,0,sky is clear
4955,2022-07-26 11:00:00,27.68,28.18,22.72,28.68,1019,51,2.75,0,sky is clear
4956,2022-07-26 12:00:00,27.68,28.26,22.72,29.23,1019,52,3.73,1,sky is clear
4957,2022-07-26 13:00:00,28.78,29.16,23.72,30.9,1019,48,4.39,1,sky is clear
4958,2022-07-26 14:00:00,28.73,29.2,22.72,32.01,1019,49,4.71,0,sky is clear
4959,2022-07-26 15:00:00,29.25,29.62,22.72,31.45,1018,47,4.94,0,sky is clear
4960,2022-07-26 16:00:00,28.74,29.0,22.72,30.9,1018,47,4.88,1,sky is clear
4961,2022-07-26 17:00:00,27.63,27.97,21.72,29.79,1018,49,4.66,4,sky is clear
4962,2022-07-26 18:00:00,26.47,26.47,19.72,28.68,1017,51,4.24,1,sky is clear
4963,2022-07-26 19:00:00,24.89,24.84,19.72,26.45,1017,54,3.19,0,sky is clear
4964,2022-07-26 20:00:00,20.99,21.16,20.01,21.7,1017,77,1.84,0,sky is clear
4965,2022-07-26 21:00:00,20.2,20.47,16.72,21.15,1017,84,1.4,0,sky is clear
4966,2022-07-26 22:00:00,19.12,19.33,16.72,20.3,1018,86,0.98,0,sky is clear
4967,2022-07-26 23:00:00,16.93,16.95,15.72,19.54,1018,87,1.05,0,sky is clear
4968,2022-07-27 00:00:00,16.35,16.26,14.72,19.23,1017,85,0.91,0,sky is clear
4969,2022-07-27 01:00:00,16.15,16.04,14.72,18.43,1017,85,0.94,0,sky is clear
4970,2022-07-27 02:00:00,15.38,15.27,13.72,17.88,1016,88,0.85,0,sky is clear
4971,2022-07-27 03:00:00,14.77,14.65,12.72,17.88,1016,90,1.14,1,sky is clear
4972,2022-07-27 04:00:00,15.14,15.09,13.72,17.32,1016,91,1.06,2,sky is clear
4973,2022-07-27 05:00:00,16.67,16.53,13.72,16.82,1016,82,1.07,1,sky is clear
4974,2022-07-27 06:00:00,16.71,16.63,14.45,16.82,1016,84,0.86,1,sky is clear
4975,2022-07-27 07:00:00,19.09,19.07,15.72,19.59,1017,77,1.38,1,sky is clear
4976,2022-07-27 08:00:00,20.62,20.62,17.72,20.7,1017,72,1.76,1,sky is clear
4977,2022-07-27 09:00:00,22.22,22.27,16.72,22.37,1017,68,2.21,1,sky is clear
4978,2022-07-27 10:00:00,23.9,23.96,18.72,24.04,1017,62,1.75,3,sky is clear
4979,2022-07-27 11:00:00,25.03,25.16,20.72,25.15,1017,60,2.75,0,sky is clear
4980,2022-07-27 12:00:00,21.84,21.57,21.72,28.12,1016,57,3.63,0,sky is clear
4981,2022-07-27 13:00:00,28.09,28.84,20.72,30.34,1016,53,4.13,0,sky is clear
4982,2022-07-27 14:00:00,28.67,29.24,21.72,31.45,1015,50,4.37,0,sky is clear
4983,2022-07-27 15:00:00,28.62,29.4,20.72,32.01,1015,52,4.71,0,sky is clear
4984,2022-07-27 16:00:00,28.09,28.74,20.72,32.57,1015,52,5.17,0,sky is clear
4985,2022-07-27 17:00:00,27.43,27.99,19.72,30.9,1015,52,5.42,0,sky is clear
4986,2022-07-27 18:00:00,26.37,26.37,19.72,30.34,1015,54,5.1,0,sky is clear
4987,2022-07-27 19:00:00,24.19,24.21,17.72,28.12,1015,59,4.57,3,sky is clear
4988,2022-07-27 20:00:00,21.93,21.85,16.72,22.37,1016,64,3.84,3,sky is clear
4989,2022-07-27 21:00:00,16.93,16.69,15.72,19.54,1016,77,2.99,1,sky is clear
4990,2022-07-27 22:00:00,19.36,19.23,15.72,20.9,1017,72,1.67,30,scattered clouds
4991,2022-07-27 23:00:00,16.52,16.39,15.72,20.34,1017,83,1.79,12,few clouds
4992,2022-07-28 00:00:00,17.82,17.67,15.72,19.23,1017,77,1.42,2,sky is clear
4993,2022-07-28 01:00:00,17.3,17.15,15.57,18.68,1017,79,1.11,0,sky is clear
4994,2022-07-28 02:00:00,16.73,16.55,14.72,17.57,1016,80,0.83,1,sky is clear
4995,2022-07-28 03:00:00,16.68,16.57,13.72,17.32,1016,83,0.61,30,scattered clouds
4996,2022-07-28 04:00:00,15.64,15.48,13.72,16.77,1016,85,0.59,0,sky is clear
4997,2022-07-28 05:00:00,15.62,15.43,13.72,16.21,1016,84,0.49,1,sky is clear
4998,2022-07-28 06:00:00,16.12,16.01,13.72,16.45,1016,85,0.59,5,sky is clear
4999,2022-07-28 07:00:00,18.43,18.37,16.72,18.48,1016,78,0.83,25,scattered clouds
5000,2022-07-28 08:00:00,20.03,19.99,17.72,21.45,1016,73,1.22,51,broken clouds
5001,2022-07-28 09:00:00,21.77,21.73,20.72,22.23,1016,66,2.03,49,scattered clouds
5002,2022-07-28 10:00:00,24.4,24.44,20.72,25.9,1016,59,2.26,82,broken clouds
5003,2022-07-28 11:00:00,25.45,25.62,20.72,28.12,1016,60,3.11,74,broken clouds
5004,2022-07-28 12:00:00,25.93,26.09,19.72,28.68,1016,58,4.08,62,broken clouds
5005,2022-07-28 13:00:00,22.42,22.47,19.72,29.79,1016,67,4.76,57,broken clouds
5006,2022-07-28 14:00:00,27.45,28.5,19.72,30.34,1016,58,4.41,69,broken clouds
5007,2022-07-28 15:00:00,27.45,28.33,19.72,30.9,1015,56,4.1,79,broken clouds
5008,2022-07-28 16:00:00,27.45,28.41,19.72,30.9,1015,57,4.54,43,scattered clouds
5009,2022-07-28 17:00:00,26.39,26.39,19.72,29.79,1015,60,4.65,0,sky is clear
5010,2022-07-28 18:00:00,25.28,25.48,18.72,27.57,1015,62,4.89,0,sky is clear
5011,2022-07-28 19:00:00,23.15,23.35,17.72,25.9,1015,70,4.4,0,sky is clear
5012,2022-07-28 20:00:00,21.7,21.88,17.72,21.82,1016,75,3.31,0,sky is clear
5013,2022-07-28 21:00:00,20.61,20.82,17.72,20.7,1016,80,2.85,0,sky is clear
5014,2022-07-28 22:00:00,19.41,19.55,16.72,20.34,1017,82,2.55,0,sky is clear
5015,2022-07-28 23:00:00,18.9,19.01,16.68,20.34,1017,83,2.41,0,sky is clear
5016,2022-07-29 00:00:00,18.34,18.48,15.72,19.79,1017,86,2.17,0,sky is clear
5017,2022-07-29 01:00:00,17.82,17.93,15.72,19.79,1016,87,1.92,0,sky is clear
5018,2022-07-29 02:00:00,17.77,17.87,14.72,18.68,1016,87,1.77,0,sky is clear
5019,2022-07-29 03:00:00,17.36,17.48,16.12,18.12,1016,89,1.66,0,sky is clear
5020,2022-07-29 04:00:00,16.83,16.92,16.12,17.57,1016,90,1.72,0,sky is clear
5021,2022-07-29 05:00:00,17.17,17.27,13.72,17.37,1016,89,1.95,0,sky is clear
5022,2022-07-29 06:00:00,16.76,16.84,15.01,17.01,1017,90,2.28,0,sky is clear
5023,2022-07-29 07:00:00,19.4,19.54,16.72,19.79,1017,82,2.24,1,sky is clear
5024,2022-07-29 08:00:00,21.72,21.91,19.72,22.57,1017,75,2.49,1,sky is clear
5025,2022-07-29 09:00:00,23.35,23.57,20.72,24.79,1017,70,3.2,1,sky is clear
5026,2022-07-29 10:00:00,22.91,22.9,22.72,26.45,1017,63,1.99,2,sky is clear
5027,2022-07-29 11:00:00,27.15,28.12,22.72,28.68,1017,58,1.94,1,sky is clear
5028,2022-07-29 12:00:00,23.27,23.11,22.72,28.68,1017,56,2.54,2,sky is clear
5029,2022-07-29 13:00:00,29.83,30.8,23.72,30.15,1016,50,3.25,3,sky is clear
5030,2022-07-29 14:00:00,31.72,33.2,28.9,31.82,1016,47,3.92,2,sky is clear
5031,2022-07-29 15:00:00,31.84,32.98,23.72,32.37,1015,45,4.42,0,sky is clear
5032,2022-07-29 16:00:00,31.78,32.89,22.72,32.37,1015,45,4.67,0,sky is clear
5033,2022-07-29 17:00:00,31.82,33.37,23.72,32.37,1015,47,4.72,0,sky is clear
5034,2022-07-29 18:00:00,31.32,32.95,23.72,31.82,1015,49,4.73,0,sky is clear
5035,2022-07-29 19:00:00,29.8,31.22,22.72,30.15,1015,53,4.43,0,sky is clear
5036,2022-07-29 20:00:00,21.18,21.02,20.72,27.01,1015,64,4.19,0,sky is clear
5037,2022-07-29 21:00:00,23.95,24.07,22.77,24.8,1016,64,3.82,0,sky is clear
5038,2022-07-29 22:00:00,20.56,20.26,18.72,24.54,1016,61,3.23,0,sky is clear
5039,2022-07-29 23:00:00,20.86,20.65,18.72,23.99,1016,63,2.97,0,sky is clear
5040,2022-07-30 00:00:00,21.23,21.13,19.72,23.43,1016,66,2.57,0,sky is clear
5041,2022-07-30 01:00:00,20.42,20.35,18.72,22.88,1016,70,2.48,0,sky is clear
5042,2022-07-30 02:00:00,18.8,18.67,16.72,21.77,1015,74,2.4,0,sky is clear
5043,2022-07-30 03:00:00,19.33,19.28,17.72,21.77,1015,75,2.42,0,sky is clear
